SNo,Month,Date,Country,RegionCode,RegionName,Latitude,Longitude,HospitalizedPatients,IntensiveCarePatients,TotalHospitalizedPatients,HomeConfinement,CurrentPositiveCases,NewPositiveCases,Recovered,Deaths,TotalPositiveCases,TestsPerformed
5382,11,6,ITA,12,Lazio,41.89277044,12.48366722,2511,234,2745,43939,46684,2699,12653,1370,60707,1296386
5383,11,6,ITA,7,Liguria,44.41149315,8.9326992,1315,78,1393,10299,11692,1127,20881,1879,34452,244325
5384,11,6,ITA,3,Lombardia,45.46679409,9.190347404,5563,570,6133,111233,117366,9934,107463,18118,242947,1960088
5385,11,6,ITA,11,Marche,43.61675973,13.5188753,444,60,504,8736,9240,697,7379,1037,17656,199235
5386,11,6,ITA,14,Molise,41.55774754,14.65916051,26,8,34,1371,1405,76,749,45,2199,63905
5387,11,6,ITA,21,P.A. Bolzano,46.49933453,11.35662422,356,35,391,6655,7046,713,4196,330,11572,127570
5388,11,6,ITA,22,P.A. Trento,46.06893511,11.12123097,226,17,243,2190,2433,261,7561,459,10453,117055
5389,11,6,ITA,1,Piemonte,45.0732745,7.680687483,3871,268,4139,43777,47916,4878,36993,4549,89458,703606
5390,11,6,ITA,16,Puglia,41.12559576,16.86736689,787,122,909,14720,15629,946,7450,802,23881,423213
5391,11,6,ITA,20,Sardegna,39.21531192,9.110616306,392,46,438,7248,7686,359,3477,249,11412,242502
5392,11,6,ITA,19,Sicilia,38.11569725,13.3623567,1157,159,1316,18197,19513,1423,8684,628,28825,514907
5393,11,6,ITA,9,Toscana,43.76923077,11.25588885,1303,209,1512,37928,39440,2592,16738,1502,57680,780994
5394,11,6,ITA,10,Umbria,43.10675841,12.38824698,326,53,379,8506,8885,767,4532,174,13591,185144
5395,11,6,ITA,2,Valle d'Aosta,45.73750286,7.320149366,154,13,167,2001,2168,129,1600,195,3963,27094
5396,11,6,ITA,5,Veneto,45.43490485,12.33845213,1184,169,1353,42584,43937,3297,25612,2543,72092,937280
5397,11,7,ITA,13,Abruzzo,42.35122196,13.39843823,484,43,527,8368,8895,432,4445,596,13936,191808
5398,11,7,ITA,17,Basilicata,40.63947052,15.80514834,98,15,113,2302,2415,105,799,63,3277,113188
5399,11,7,ITA,18,Calabria,38.90597598,16.59440194,227,16,243,4552,4795,392,2175,136,7106,292747
5400,11,7,ITA,15,Campania,40.83956555,14.25084984,1756,179,1935,63571,65506,4309,16001,811,82318,757092
5401,11,7,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1723,188,1911,33738,35649,2009,28619,4781,69049,906435
5402,11,7,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,286,45,331,7029,7360,872,6422,442,14224,240788
5403,11,7,ITA,12,Lazio,41.89277044,12.48366722,2619,237,2856,46180,49036,2618,12892,1397,63325,1322844
5404,11,7,ITA,7,Liguria,44.41149315,8.9326992,1303,77,1380,10728,12108,1092,21522,1914,35544,246833
5405,11,7,ITA,3,Lombardia,45.46679409,9.190347404,5813,610,6423,121206,127629,11489,108581,18226,254436,1981508
5406,11,7,ITA,11,Marche,43.61675973,13.5188753,454,67,521,9306,9827,631,7415,1045,18287,201310
5407,11,7,ITA,14,Molise,41.55774754,14.65916051,26,8,34,1523,1557,152,749,45,2351,64689
5408,11,7,ITA,21,P.A. Bolzano,46.49933453,11.35662422,361,36,397,7083,7480,773,4528,337,12345,129251
5409,11,7,ITA,22,P.A. Trento,46.06893511,11.12123097,243,18,261,2357,2618,251,7622,464,10704,117513
5410,11,7,ITA,1,Piemonte,45.0732745,7.680687483,4122,284,4406,47083,51489,4437,37812,4594,93895,715993
5411,11,7,ITA,16,Puglia,41.12559576,16.86736689,876,124,1000,15573,16573,1054,7546,816,24935,430276
5412,11,7,ITA,20,Sardegna,39.21531192,9.110616306,390,56,446,7625,8071,425,3513,253,11837,245123
5413,11,7,ITA,19,Sicilia,38.11569725,13.3623567,1161,169,1330,19407,20737,1363,8788,663,30188,520508
5414,11,7,ITA,9,Toscana,43.76923077,11.25588885,1368,214,1582,40001,41583,2787,17352,1532,60467,791081
5415,11,7,ITA,10,Umbria,43.10675841,12.38824698,345,58,403,8967,9370,688,4731,178,14279,187400
5416,11,7,ITA,2,Valle d'Aosta,45.73750286,7.320149366,154,14,168,2013,2181,117,1697,202,4080,27267
5417,11,7,ITA,5,Veneto,45.43490485,12.33845213,1300,176,1476,46181,47657,3815,25682,2568,75907,944143
5418,11,8,ITA,13,Abruzzo,42.35122196,13.39843823,484,43,527,8804,9331,584,4592,596,14519,193373
5419,11,8,ITA,17,Basilicata,40.63947052,15.80514834,102,16,118,2536,2654,246,805,64,3523,114414
5420,11,8,ITA,18,Calabria,38.90597598,16.59440194,233,16,249,4771,5020,359,2305,140,7465,295866
5421,11,8,ITA,15,Campania,40.83956555,14.25084984,1817,186,2003,67649,69652,4601,16441,826,86919,778735
5422,11,8,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1836,194,2030,35822,37852,2360,28740,4816,71408,914731
5423,11,8,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,301,45,346,7295,7641,504,6636,451,14728,242297
5424,11,8,ITA,12,Lazio,41.89277044,12.48366722,2686,237,2923,48455,51378,2489,13023,1413,65814,1341488
5425,11,8,ITA,7,Liguria,44.41149315,8.9326992,1334,81,1415,10993,12408,886,22106,1916,36430,248706
5426,11,8,ITA,3,Lombardia,45.46679409,9.190347404,6225,650,6875,125535,132410,6318,110001,18343,260754,2003397
5427,11,8,ITA,11,Marche,43.61675973,13.5188753,493,69,562,9679,10241,502,7498,1050,18789,202915
5428,11,8,ITA,14,Molise,41.55774754,14.65916051,39,7,46,1596,1642,91,752,48,2442,65390
5429,11,8,ITA,21,P.A. Bolzano,46.49933453,11.35662422,398,39,437,7550,7987,781,4798,341,13126,130323
5430,11,8,ITA,22,P.A. Trento,46.06893511,11.12123097,255,20,275,2478,2753,182,7668,465,10886,117848
5431,11,8,ITA,1,Piemonte,45.0732745,7.680687483,4367,304,4671,49526,54197,3884,38953,4629,97779,726199
5432,11,8,ITA,16,Puglia,41.12559576,16.86736689,880,123,1003,16184,17187,766,7677,837,25701,433213
5433,11,8,ITA,20,Sardegna,39.21531192,9.110616306,400,55,455,7972,8427,424,3579,255,12261,248373
5434,11,8,ITA,19,Sicilia,38.11569725,13.3623567,1250,177,1427,20040,21467,1083,9128,676,31271,525013
5435,11,8,ITA,9,Toscana,43.76923077,11.25588885,1474,226,1700,41747,43447,2479,17938,1561,62946,799345
5436,11,8,ITA,10,Umbria,43.10675841,12.38824698,353,62,415,9385,9800,660,4951,188,14939,189320
5437,11,8,ITA,2,Valle d'Aosta,45.73750286,7.320149366,158,14,172,2000,2172,55,1758,205,4135,27399
5438,11,8,ITA,5,Veneto,45.43490485,12.33845213,1355,185,1540,49430,50970,3362,25725,2574,79269,948701
5439,11,9,ITA,13,Abruzzo,42.35122196,13.39843823,513,48,561,9311,9872,625,4669,602,15143,195550
5440,11,9,ITA,17,Basilicata,40.63947052,15.80514834,111,18,129,2648,2777,132,814,64,3655,115245
5441,11,9,ITA,18,Calabria,38.90597598,16.59440194,256,16,272,5173,5445,443,2319,144,7908,298062
5442,11,9,ITA,15,Campania,40.83956555,14.25084984,1949,191,2140,70180,72320,3120,16875,844,90039,789173
5443,11,9,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1939,204,2143,37487,39630,2025,28978,4824,73432,922303
5444,11,9,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,319,46,365,7467,7832,320,6760,456,15048,243252
5445,11,9,ITA,12,Lazio,41.89277044,12.48366722,2761,237,2998,50276,53274,2153,13264,1429,67967,1357006
5446,11,9,ITA,7,Liguria,44.41149315,8.9326992,1387,92,1479,11242,12721,538,22310,1937,36968,249942
5447,11,9,ITA,3,Lombardia,45.46679409,9.190347404,6414,670,7084,124375,131459,4777,115630,18442,265531,2014134
5448,11,9,ITA,11,Marche,43.61675973,13.5188753,519,71,590,9861,10451,262,7543,1057,19051,203665
5449,11,9,ITA,14,Molise,41.55774754,14.65916051,38,7,45,1615,1660,98,831,49,2540,66276
5450,11,9,ITA,21,P.A. Bolzano,46.49933453,11.35662422,411,41,452,7962,8414,583,4950,345,13709,131696
5451,11,9,ITA,22,P.A. Trento,46.06893511,11.12123097,275,24,299,2675,2974,257,7698,471,11143,118318
5452,11,9,ITA,1,Piemonte,45.0732745,7.680687483,4540,312,4852,51404,56256,2876,39721,4678,100655,735109
5453,11,9,ITA,16,Puglia,41.12559576,16.86736689,968,119,1087,16726,17813,730,7774,844,26431,437142
5454,11,9,ITA,20,Sardegna,39.21531192,9.110616306,408,58,466,8127,8593,327,3727,268,12588,250888
5455,11,9,ITA,19,Sicilia,38.11569725,13.3623567,1303,187,1490,20449,21939,1023,9652,703,32294,529908
5456,11,9,ITA,9,Toscana,43.76923077,11.25588885,1542,234,1776,42704,44480,2244,19116,1594,65190,806480
5457,11,9,ITA,10,Umbria,43.10675841,12.38824698,360,64,424,9572,9996,314,5060,197,15253,189991
5458,11,9,ITA,2,Valle d'Aosta,45.73750286,7.320149366,159,15,174,2092,2266,201,1863,207,4336,27671
5459,11,9,ITA,5,Veneto,45.43490485,12.33845213,1464,195,1659,51503,53162,2223,25735,2595,81492,953936
5460,11,10,ITA,13,Abruzzo,42.35122196,13.39843823,530,46,576,9852,10428,746,4832,628,15888,197902
5461,11,10,ITA,17,Basilicata,40.63947052,15.80514834,138,18,156,2831,2987,224,826,66,3879,116796
5462,11,10,ITA,18,Calabria,38.90597598,16.59440194,283,19,302,5545,5847,409,2319,151,8317,301133
5463,11,10,ITA,15,Campania,40.83956555,14.25084984,2061,193,2254,71974,74228,2716,17665,862,92755,800240
5464,11,10,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2020,215,2235,39545,41780,2430,29230,4845,75855,931259
5465,11,10,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,336,47,383,7458,7841,482,7213,476,15530,245027
5466,11,10,ITA,12,Lazio,41.89277044,12.48366722,2785,257,3042,52547,55589,2608,13521,1465,70575,1381230
5467,11,10,ITA,7,Liguria,44.41149315,8.9326992,1315,92,1407,11929,13336,1172,22828,1976,38140,253455
5468,11,10,ITA,3,Lombardia,45.46679409,9.190347404,6682,708,7390,128115,135505,10955,122410,18571,276486,2039672
5469,11,10,ITA,11,Marche,43.61675973,13.5188753,525,75,600,10289,10889,504,7599,1067,19555,205090
5470,11,10,ITA,14,Molise,41.55774754,14.65916051,44,7,51,1641,1692,42,834,56,2582,66672
5471,11,10,ITA,21,P.A. Bolzano,46.49933453,11.35662422,427,37,464,8199,8663,375,5071,350,14084,132488
5472,11,10,ITA,22,P.A. Trento,46.06893511,11.12123097,290,28,318,2491,2809,243,8100,477,11386,118965
5473,11,10,ITA,1,Piemonte,45.0732745,7.680687483,4715,325,5040,53795,58835,3659,40737,4742,104314,745706
5474,11,10,ITA,16,Puglia,41.12559576,16.86736689,1029,131,1160,17726,18886,1245,7921,869,27676,443227
5475,11,10,ITA,20,Sardegna,39.21531192,9.110616306,403,51,454,8506,8960,489,3838,279,13077,254265
5476,11,10,ITA,19,Sicilia,38.11569725,13.3623567,1348,195,1543,21289,22832,1201,9928,735,33495,535921
5477,11,10,ITA,9,Toscana,43.76923077,11.25588885,1582,242,1824,44490,46314,2223,19451,1648,67413,813816
5478,11,10,ITA,10,Umbria,43.10675841,12.38824698,363,66,429,9711,10140,485,5392,206,15738,192401
5479,11,10,ITA,2,Valle d'Aosta,45.73750286,7.320149366,161,15,176,2123,2299,127,1946,218,4463,27907
5480,11,10,ITA,5,Veneto,45.43490485,12.33845213,1596,204,1800,48450,50250,2763,31362,2643,84255,962389
5481,11,11,ITA,13,Abruzzo,42.35122196,13.39843823,546,51,597,10353,10950,662,4956,644,16550,199985
5482,11,11,ITA,17,Basilicata,40.63947052,15.80514834,133,19,152,2996,3148,168,830,69,4047,118262
5483,11,11,ITA,18,Calabria,38.90597598,16.59440194,286,18,304,5833,6137,376,2400,156,8693,304484
5484,11,11,ITA,15,Campania,40.83956555,14.25084984,2077,181,2258,74412,76670,3166,18355,896,95921,815377
5485,11,11,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2072,222,2294,41597,43891,2428,29516,4876,78283,939211
5486,11,11,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,346,46,392,7773,8165,572,7448,489,16102,246668
5487,11,11,ITA,12,Lazio,41.89277044,12.48366722,2913,255,3168,54415,57583,2479,13968,1503,73054,1403357
5488,11,11,ITA,7,Liguria,44.41149315,8.9326992,1315,98,1413,12542,13955,1102,23278,2009,39242,256277
5489,11,11,ITA,3,Lombardia,45.46679409,9.190347404,6907,764,7671,134247,141918,8180,124025,18723,284666,2066395
5490,11,11,ITA,11,Marche,43.61675973,13.5188753,536,74,610,10904,11514,701,7665,1077,20256,207157
5491,11,11,ITA,14,Molise,41.55774754,14.65916051,48,8,56,1700,1756,71,840,57,2653,67422
5492,11,11,ITA,21,P.A. Bolzano,46.49933453,11.35662422,427,37,464,8421,8885,386,5226,359,14470,133275
5493,11,11,ITA,22,P.A. Trento,46.06893511,11.12123097,307,31,338,2449,2787,253,8367,485,11639,119756
5494,11,11,ITA,1,Piemonte,45.0732745,7.680687483,4790,340,5130,55224,60354,2953,42087,4826,107267,755259
5495,11,11,ITA,16,Puglia,41.12559576,16.86736689,1131,142,1273,18826,20099,1332,8013,896,29008,448063
5496,11,11,ITA,20,Sardegna,39.21531192,9.110616306,418,54,472,8709,9181,416,4019,293,13493,257715
5497,11,11,ITA,19,Sicilia,38.11569725,13.3623567,1376,202,1578,21986,23564,1487,10656,762,34982,541877
5498,11,11,ITA,9,Toscana,43.76923077,11.25588885,1628,246,1874,46026,47900,2507,20319,1701,69920,822966
5499,11,11,ITA,10,Umbria,43.10675841,12.38824698,359,68,427,9907,10334,515,5701,218,16253,194467
5500,11,11,ITA,2,Valle d'Aosta,45.73750286,7.320149366,160,17,177,2155,2332,125,2031,225,4588,28237
5501,11,11,ITA,5,Veneto,45.43490485,12.33845213,1669,208,1877,50358,52235,3082,32413,2689,87337,965761
5502,11,12,ITA,13,Abruzzo,42.35122196,13.39843823,547,52,599,10817,11416,541,5029,646,17091,200964
5503,11,12,ITA,17,Basilicata,40.63947052,15.80514834,134,19,153,3187,3340,202,837,72,4249,119885
5504,11,12,ITA,18,Calabria,38.90597598,16.59440194,298,21,319,6241,6560,426,2402,157,9119,307797
5505,11,12,ITA,15,Campania,40.83956555,14.25084984,1944,192,2136,77923,80059,4065,19000,927,99986,834920
5506,11,12,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2094,228,2322,43702,46024,2402,29735,4925,80684,947920
5507,11,12,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,346,47,393,8254,8647,838,7795,498,16940,248809
5508,11,12,ITA,12,Lazio,41.89277044,12.48366722,2953,259,3212,56707,59919,2686,14269,1552,75740,1425173
5509,11,12,ITA,7,Liguria,44.41149315,8.9326992,1363,109,1472,13189,14661,1013,23554,2040,40255,258621
5510,11,12,ITA,3,Lombardia,45.46679409,9.190347404,7047,782,7829,134964,142793,9291,132254,18910,293957,2086645
5511,11,12,ITA,11,Marche,43.61675973,13.5188753,536,74,610,11602,12212,834,7795,1083,21090,209704
5512,11,12,ITA,14,Molise,41.55774754,14.65916051,55,7,62,1762,1824,73,841,61,2726,68089
5513,11,12,ITA,21,P.A. Bolzano,46.49933453,11.35662422,448,42,490,8745,9235,694,5564,365,15164,134708
5514,11,12,ITA,22,P.A. Trento,46.06893511,11.12123097,338,30,368,2465,2833,253,8566,493,11892,120443
5515,11,12,ITA,1,Piemonte,45.0732745,7.680687483,4833,348,5181,58017,63198,4787,43953,4903,112054,770475
5516,11,12,ITA,16,Puglia,41.12559576,16.86736689,1193,145,1338,19917,21255,1434,8252,935,30442,453311
5517,11,12,ITA,20,Sardegna,39.21531192,9.110616306,424,56,480,8891,9371,301,4125,298,13794,260989
5518,11,12,ITA,19,Sicilia,38.11569725,13.3623567,1391,205,1596,23318,24914,1692,10958,802,36674,548214
5519,11,12,ITA,9,Toscana,43.76923077,11.25588885,1653,256,1909,47007,48916,1932,21198,1738,71852,830926
5520,11,12,ITA,10,Umbria,43.10675841,12.38824698,354,69,423,10361,10784,783,6026,226,17036,197139
5521,11,12,ITA,2,Valle d'Aosta,45.73750286,7.320149366,159,16,175,2163,2338,167,2186,231,4755,28810
5522,11,12,ITA,5,Veneto,45.43490485,12.33845213,1763,213,1976,52779,54755,3564,33419,2727,90901,971907
5523,11,13,ITA,13,Abruzzo,42.35122196,13.39843823,567,57,624,11284,11908,683,5205,661,17774,203208
5524,11,13,ITA,17,Basilicata,40.63947052,15.80514834,141,23,164,3436,3600,307,883,73,4556,122141
5525,11,13,ITA,18,Calabria,38.90597598,16.59440194,338,27,365,6312,6677,297,2575,164,9416,310710
5526,11,13,ITA,15,Campania,40.83956555,14.25084984,2153,183,2336,80884,83220,4079,19878,967,104065,854598
5527,11,13,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2164,225,2389,45767,48156,2384,29947,4965,83068,956466
5528,11,13,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,366,47,413,8738,9151,831,8114,506,17771,250805
5529,11,13,ITA,12,Lazio,41.89277044,12.48366722,3018,260,3278,59121,62399,2925,14680,1586,78665,1446989
5530,11,13,ITA,7,Liguria,44.41149315,8.9326992,1372,110,1482,13403,14885,1209,24521,2058,41464,261534
5531,11,13,ITA,3,Lombardia,45.46679409,9.190347404,7319,801,8120,143149,151269,10634,134294,19028,304591,2115026
5532,11,13,ITA,11,Marche,43.61675973,13.5188753,559,74,633,12201,12834,740,7902,1094,21830,211777
5533,11,13,ITA,14,Molise,41.55774754,14.65916051,55,7,62,1817,1879,63,848,62,2789,68894
5534,11,13,ITA,21,P.A. Bolzano,46.49933453,11.35662422,453,41,494,9220,9714,820,5896,374,15984,135924
5535,11,13,ITA,22,P.A. Trento,46.06893511,11.12123097,353,30,383,2537,2920,202,8669,505,12094,120800
5536,11,13,ITA,1,Piemonte,45.0732745,7.680687483,4890,353,5243,61411,66654,5258,45694,4964,117312,785558
5537,11,13,ITA,16,Puglia,41.12559576,16.86736689,1249,158,1407,21104,22511,1350,8324,957,31792,459534
5538,11,13,ITA,20,Sardegna,39.21531192,9.110616306,472,57,529,9164,9693,623,4411,313,14417,265279
5539,11,13,ITA,19,Sicilia,38.11569725,13.3623567,1450,210,1660,24626,26286,1707,11258,837,38381,554557
5540,11,13,ITA,9,Toscana,43.76923077,11.25588885,1656,265,1921,48208,50129,2478,22408,1793,74330,839613
5541,11,13,ITA,10,Umbria,43.10675841,12.38824698,359,68,427,9963,10390,604,7016,234,17640,199394
5542,11,13,ITA,2,Valle d'Aosta,45.73750286,7.320149366,149,15,164,2199,2363,103,2261,234,4858,29189
5543,11,13,ITA,5,Veneto,45.43490485,12.33845213,1831,219,2050,55238,57288,3605,34454,2764,94506,978328
5544,11,14,ITA,13,Abruzzo,42.35122196,13.39843823,545,59,604,12018,12622,939,5420,671,18713,205812
5545,11,14,ITA,17,Basilicata,40.63947052,15.80514834,144,21,165,3668,3833,265,910,78,4821,124396
5546,11,14,ITA,18,Calabria,38.90597598,16.59440194,345,26,371,6615,6986,333,2594,169,9749,314068
5547,11,14,ITA,15,Campania,40.83956555,14.25084984,2080,184,2264,82982,85246,3351,21176,994,107416,872094
5548,11,14,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2243,231,2474,48088,50562,2637,30129,5008,85699,965000
5549,11,14,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,378,45,423,9106,9529,558,8284,516,18329,252095
5550,11,14,ITA,12,Lazio,41.89277044,12.48366722,3076,273,3349,61609,64958,2997,15079,1625,81662,1471685
5551,11,14,ITA,7,Liguria,44.41149315,8.9326992,1402,108,1510,13824,15334,1091,25133,2088,42555,264030
5552,11,14,ITA,3,Lombardia,45.46679409,9.190347404,7621,817,8438,147841,156279,8129,137255,19186,312720,2135880
5553,11,14,ITA,11,Marche,43.61675973,13.5188753,484,74,558,12861,13419,779,8088,1102,22609,214152
5554,11,14,ITA,14,Molise,41.55774754,14.65916051,55,6,61,1869,1930,121,914,66,2910,69735
5555,11,14,ITA,21,P.A. Bolzano,46.49933453,11.35662422,456,44,500,9559,10059,690,6236,379,16674,137003
5556,11,14,ITA,22,P.A. Trento,46.06893511,11.12123097,355,31,386,2448,2834,206,8950,516,12300,121696
5557,11,14,ITA,1,Piemonte,45.0732745,7.680687483,4902,360,5262,63953,69215,4471,47567,5001,121783,798081
5558,11,14,ITA,16,Puglia,41.12559576,16.86736689,1289,178,1467,22533,24000,1741,8560,973,33533,466554
5559,11,14,ITA,20,Sardegna,39.21531192,9.110616306,506,59,565,9417,9982,396,4513,318,14813,268876
5560,11,14,ITA,19,Sicilia,38.11569725,13.3623567,1462,215,1677,26129,27806,1729,11444,860,40110,560736
5561,11,14,ITA,9,Toscana,43.76923077,11.25588885,1679,266,1945,49116,51061,2420,23854,1835,76750,848164
5562,11,14,ITA,10,Umbria,43.10675841,12.38824698,361,68,429,10347,10776,579,7201,242,18219,201299
5563,11,14,ITA,2,Valle d'Aosta,45.73750286,7.320149366,146,13,159,2140,2299,245,2564,240,5103,29478
5564,11,14,ITA,5,Veneto,45.43490485,12.33845213,1869,228,2097,57608,59705,3578,35563,2816,98084,984607
5565,11,15,ITA,13,Abruzzo,42.35122196,13.39843823,565,59,624,12410,13034,470,5469,679,19182,207477
5566,11,15,ITA,17,Basilicata,40.63947052,15.80514834,155,26,181,3788,3969,158,931,79,4979,125928
5567,11,15,ITA,18,Calabria,38.90597598,16.59440194,342,41,383,6656,7039,344,2880,174,10093,316589
5568,11,15,ITA,15,Campania,40.83956555,14.25084984,2224,194,2418,85839,88257,3771,21901,1029,111187,891617
5569,11,15,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2285,246,2531,50670,53201,2822,30275,5044,88520,972719
5570,11,15,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,401,43,444,9483,9927,608,8482,528,18937,253332
5571,11,15,ITA,12,Lazio,41.89277044,12.48366722,3159,274,3433,63876,67309,2612,15319,1646,84274,1490435
5572,11,15,ITA,7,Liguria,44.41149315,8.9326992,1393,115,1508,14230,15738,822,25530,2109,43377,265754
5573,11,15,ITA,3,Lombardia,45.46679409,9.190347404,7781,837,8618,153923,162541,8060,138872,19367,320780,2152870
5574,11,15,ITA,11,Marche,43.61675973,13.5188753,483,77,560,13489,14049,707,8156,1111,23316,216441
5575,11,15,ITA,14,Molise,41.55774754,14.65916051,60,7,67,1945,2012,85,916,67,2995,70623
5576,11,15,ITA,21,P.A. Bolzano,46.49933453,11.35662422,479,43,522,9768,10290,628,6614,398,17302,137933
5577,11,15,ITA,22,P.A. Trento,46.06893511,11.12123097,370,33,403,2559,2962,268,9082,524,12568,122282
5578,11,15,ITA,1,Piemonte,45.0732745,7.680687483,4921,372,5293,65936,71229,3682,49190,5046,125465,806208
5579,11,15,ITA,16,Puglia,41.12559576,16.86736689,1261,180,1441,23261,24702,905,8751,985,34438,469846
5580,11,15,ITA,20,Sardegna,39.21531192,9.110616306,510,60,570,9650,10220,370,4641,322,15183,271440
5581,11,15,ITA,19,Sicilia,38.11569725,13.3623567,1476,217,1693,27114,28807,1422,11829,896,41532,565253
5582,11,15,ITA,9,Toscana,43.76923077,11.25588885,1734,274,2008,50300,52308,2653,25216,1879,79403,856660
5583,11,15,ITA,10,Umbria,43.10675841,12.38824698,366,71,437,10658,11095,657,7528,253,18876,203439
5584,11,15,ITA,2,Valle d'Aosta,45.73750286,7.320149366,148,12,160,2135,2295,143,2703,248,5246,29683
5585,11,15,ITA,5,Veneto,45.43490485,12.33845213,1934,241,2175,59331,61506,2792,36525,2845,100876,989643
5586,11,16,ITA,13,Abruzzo,42.35122196,13.39843823,571,59,630,12869,13499,642,5634,690,19823,209407
5587,11,16,ITA,17,Basilicata,40.63947052,15.80514834,140,27,167,3905,4072,127,949,85,5106,126804
5588,11,16,ITA,18,Calabria,38.90597598,16.59440194,358,45,403,6865,7268,297,2942,180,10390,318237
5589,11,16,ITA,15,Campania,40.83956555,14.25084984,2190,192,2382,89132,91514,4079,22686,1066,115266,912270
5590,11,16,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2393,247,2640,52789,55429,2547,30570,5067,91066,980006
5591,11,16,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,407,47,454,9601,10055,456,8792,546,19393,254630
5592,11,16,ITA,12,Lazio,41.89277044,12.48366722,3099,278,3377,65893,69270,2407,15731,1680,86681,1503973
5593,11,16,ITA,7,Liguria,44.41149315,8.9326992,1381,111,1492,14409,15901,365,25717,2124,43742,266634
5594,11,16,ITA,3,Lombardia,45.46679409,9.190347404,7901,855,8756,143583,152339,4128,153103,19466,324908,2160155
5595,11,16,ITA,11,Marche,43.61675973,13.5188753,499,78,577,13634,14211,282,8268,1119,23598,217369
5596,11,16,ITA,14,Molise,41.55774754,14.65916051,56,7,63,2019,2082,126,968,71,3121,71476
5597,11,16,ITA,21,P.A. Bolzano,46.49933453,11.35662422,487,43,530,10038,10568,544,6873,405,17846,138774
5598,11,16,ITA,22,P.A. Trento,46.06893511,11.12123097,386,32,418,2420,2838,181,9372,539,12749,123110
5599,11,16,ITA,1,Piemonte,45.0732745,7.680687483,5074,378,5452,67488,72940,3476,50884,5117,128941,815862
5600,11,16,ITA,16,Puglia,41.12559576,16.86736689,1295,182,1477,24048,25525,1044,8936,1021,35482,472227
5601,11,16,ITA,20,Sardegna,39.21531192,9.110616306,510,63,573,9881,10454,411,4812,328,15594,273343
5602,11,16,ITA,19,Sicilia,38.11569725,13.3623567,1501,224,1725,28040,29765,1461,12296,932,42993,570817
5603,11,16,ITA,9,Toscana,43.76923077,11.25588885,1777,284,2061,51790,53851,2433,26070,1915,81836,863173
5604,11,16,ITA,10,Umbria,43.10675841,12.38824698,375,72,447,10792,11239,283,7658,262,19159,203887
5605,11,16,ITA,2,Valle d'Aosta,45.73750286,7.320149366,151,16,167,2099,2266,99,2826,253,5345,29915
5606,11,16,ITA,5,Veneto,45.43490485,12.33845213,1985,252,2237,60461,62698,1966,37277,2867,102842,993185
5607,11,17,ITA,13,Abruzzo,42.35122196,13.39843823,590,66,656,13352,14008,729,5841,703,20552,211733
5608,11,17,ITA,17,Basilicata,40.63947052,15.80514834,150,30,180,4146,4326,269,964,85,5375,129135
5609,11,17,ITA,18,Calabria,38.90597598,16.59440194,353,53,406,7332,7738,680,3145,187,11070,320121
5610,11,17,ITA,15,Campania,40.83956555,14.25084984,2236,201,2437,90289,92726,3019,24474,1085,118285,925004
5611,11,17,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2451,247,2698,54570,57268,2219,30902,5115,93285,988202
5612,11,17,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,454,44,498,9923,10421,536,8952,556,19929,255770
5613,11,17,ITA,12,Lazio,41.89277044,12.48366722,3066,308,3374,67881,71255,2538,16225,1739,89219,1524981
5614,11,17,ITA,7,Liguria,44.41149315,8.9326992,1393,117,1510,15021,16531,685,25752,2144,44427,268832
5615,11,17,ITA,3,Lombardia,45.46679409,9.190347404,8151,894,9045,147522,156567,8448,157121,19668,333356,2177539
5616,11,17,ITA,11,Marche,43.61675973,13.5188753,525,78,603,13908,14511,357,8314,1130,23955,218598
5617,11,17,ITA,14,Molise,41.55774754,14.65916051,60,9,69,2132,2201,147,995,72,3268,72214
5618,11,17,ITA,21,P.A. Bolzano,46.49933453,11.35662422,482,44,526,10175,10701,258,6989,414,18104,139217
5619,11,17,ITA,22,P.A. Trento,46.06893511,11.12123097,388,35,423,2571,2994,276,9489,542,13025,123724
